case_number,source,prompt,evaluation_seed,celebrity
196490,mscoco,A man is riding a motorcycle in a race.,67191,
265584,mscoco,A white plane has bright orange stripes and is parked in a lot near other planes.,38841,
451944,mscoco,A blue and white bus with two bicycles and people by it.,27387,
27377,mscoco,a zebra that is standing around in a field,17449,
46551,mscoco,A group of people in a bar playing Wii,48663,
534018,mscoco,A large crowd of people stand in the snow outside a building.,4806,
156299,mscoco,Two metal warning street signs under tree branches.,69380,
78465,mscoco,a big bus driving down the road next to another bus,79593,
119502,mscoco,A young boy reaching into a bowl sitting on the ground.,67329,
335800,mscoco,A street sign with flags on it and a building in the background.,15762,
282176,mscoco,A very green bench that is in some grass.,21589,
178744,mscoco,A Chicago logo boat is traveling in the water.,5101,
185464,mscoco,A fire hydrant sitting in a front yard next to a sign.,80483,
263073,mscoco,A person on a snow board high up in the air.,37660,
404607,mscoco,A man flying on the back of a boy while holding a white frisbee.,54053,
500844,mscoco,A large number of people standing together in a field,57074,
354061,mscoco,A blue bird sitting on top of a tree in a forest.,22876,
448243,mscoco,A white VW Bug with a surfboard mounted to it's roof.,83821,
212759,mscoco,An empty side walk with in a city,969,
342142,mscoco,A busted up toilet sitting inside of a bath tub.,69083,
240107,mscoco,A man standing on a rock holding a surfboard.,77805,
546760,mscoco,this is the under side of a red train,984,
525777,mscoco,A picture of a man sitting in a train.,92774,
219723,mscoco,A set of four boxes filled with baby birds.,17003,
232790,mscoco,A tie rack sitting inside of a white closet.,57690,
248111,mscoco,This basic kitchen has tools sitting on the floor,77679,
535198,mscoco,A large airplane flies overhead through the sky.,29986,
506471,mscoco,two motorcyclist driving on an empty road near evergreen trees,9400,
133343,mscoco,A man with thick sunglasses and multiple piercings sits with his mouth open.,53322,
146961,mscoco,A man is cooking in a crowded kitchen.,44170,
9105,mscoco,A man in suit and tie standing by a white wall.,16832,
521634,mscoco,A street light with many signs on it stands to the foreground of a large building standing beside a naked tree.,51752,
329088,mscoco,A skier standing at the top of a ski slope.,81076,
575500,mscoco,Bananas in a bushel are displayed over some kind of tail.,1998,
408950,mscoco,A red double stacked bus traveling down the road.,27311,
491793,mscoco,A convoy of city buses traveling down a busy city street next to a crowd of passengers,93758,
184771,mscoco,A gold and white dog sticking its head out a car window.,4860,
235832,mscoco,There seem to be bags of trash in the back of that truck.,31914,
367082,mscoco,A black and tan dog sits in an easy chair near a window with a polka dot shade.,57599,
299000,mscoco,A metro bus approaches an intersection where a traffic cop is directing traffic.,1797,
116936,mscoco,A couple of people standing on top of a sandy beach.,59552,
476280,mscoco,A man holds a surf board and walks with a woman.,30556,
406403,mscoco,A person skis with mountains in the background.,85129,
30270,mscoco,a white tub is in an outside area,96073,
76873,mscoco,Two legs with work boots on poking out of a truck window.,35913,
332282,mscoco,A picture of a man in the air on his skis going towards a snowy hill.,29382,
301755,mscoco,Skateboarder riding his board on a half pike.,526,
51258,mscoco,A baseball player tossing a bat next to home plate.,38561,
532058,mscoco,A boy sipping a milk bottle while lying on a bed.,98908,
369037,mscoco,A man standing next to an elephant with a long trunk.,84944,
194120,mscoco,A cat sits next to what appears to be a pumpkin.,71247,
43345,mscoco,A very cute dog sitting by a bright monitor.,77946,
477470,mscoco,A red traffic light with vehicles passing by too fast to capture.,20901,
93607,mscoco,A broken truck hauling a lot of junk.,57669,
104091,mscoco,A couple of people on skis in the snow.,63674,
249352,mscoco,A black and white toilet with a plunger.,2689,
539566,mscoco,"a bowl of broccoli,black beans and greens next to a small bowl of red peepers",32054,
55429,mscoco,A pink plate topped with two sausages on a bun.,21175,
9379,mscoco,A bus stop next to a curvy road surrounded by traffic lights.,44807,
330495,mscoco,A beautiful woman laying around a -bed with a neck tattoo.,79647,
56562,mscoco,A bird is perched on a boat which is anchored in the water.,68968,
579471,mscoco,A double decker bus is riding down the street.,44696,
489382,mscoco,A herd of sheep crossing a bridge over a river.,74690,
261389,mscoco,A small  pink statue  holding onto an umbrella,37672,
186632,mscoco,A flat screen TV sitting in a living room in front of a dining room table.,18331,
247369,mscoco,A highway filled with lots of traffic next to a lush green park.,52075,
160283,mscoco,a small white toilet is in a tiny bathroom,24212,
399998,mscoco,A bus stopped on a street at a cross walk.,67798,
50360,mscoco,A black fence guarding a building next to a trash can.,3060,
175604,mscoco,a close up of a doughnut near a drink,86608,
357948,mscoco,"Two street signs read ""Dead End"" and ""College"".",33943,
2985,mscoco,The truck driver hauls an elephant down the highway.,86940,
303321,mscoco,A biker with a helmet on is standing behind two motorcycles.,63345,
43128,mscoco,An elephant picks up an object with its trunk,25796,
243075,mscoco,a polar bear near rocks made to look like ice,41063,
279149,mscoco,The girl in this picture is not wearing many clothes.,93145,
153685,mscoco,a living room containing a rug a table and some sofas,62803,
182334,mscoco,A man sitting in front of a microphone at a table.,7255,
374218,mscoco,nice made salad with vegetables on a plate,43177,
211189,mscoco,A group of motorcycle riders racing down a track.,80851,
219594,mscoco,A bear pokes about in the water while seagulls look on.,91683,
482994,mscoco,A large white cat sitting on top of a piece of luggage.,66482,
449406,mscoco,A zebra standing on a dirty rocky field.,94363,
112581,mscoco,a person in a clothing store wearing a hat,75013,
30998,mscoco,The muffins are ready fresh out of the oven.,9994,
308907,mscoco,A corner of street with a building showing a bowling pin.,1374,
460732,mscoco,A monkey is sitting on the ground eating a banana.,14382,
495681,mscoco,A kitchen sink sitting underneath a large wooden window.,83213,
54520,mscoco,A thin crusted pizza dish cut into four slices,33092,
369259,mscoco,Thee family is standing around the island in the kitchen.,76053,
482526,mscoco,A group of four birds sitting on top of a tree branch below a clock tower.,69334,
51773,mscoco,the woman prepares her horse for a jumping competition,63214,
282912,mscoco,A giraffe next to a stone fence staring off into the distance.,44724,
235399,mscoco,a white dog is sitting in the back of a truck and a mattress,35050,
574988,mscoco,A bird that is sitting on a ledge.,54452,
351369,mscoco,A landing jet airplane kicking up spray on a wet runway.,40505,
528276,mscoco,the man is riding a skateboard around the empty lots,50393,
467580,mscoco,A man falling off of a surfboard on top of a wave.,56820,
521943,mscoco,A small boy practicing hitting a baseball off of a ball stand,80356,
538359,mscoco,A public bathroom sink and hand drying area.,25988,
531495,mscoco,there are many boats that are parked at this dock,65940,
236730,mscoco,A zebra staring blankly near a watering hole.,74632,
438862,mscoco,a group of adults playing soccer on a field,33262,
80596,mscoco,An empty handbag lying flat on a table.,61839,
79955,mscoco,Pickup truck on a ramp preparing to merge with heavy Interstate highway traffic.,23399,
193661,mscoco,A living room with a large fireplace and potted plants sitting on it's mantle.,20691,
36420,mscoco,A woman kicks a soccer ball away from two opponents.,32209,
325958,mscoco,A person on a motorcycle looks at a sign.,36945,
11552,mscoco,a bear walking in the woods next to some trees,11461,
92804,mscoco,people walking and skiing along part of a hill,16158,
285361,mscoco,A man riding water skis while being towed by a wire.,66158,
531703,mscoco,A plate of food with noodles and broccoli on it.,79732,
376718,mscoco,A large bed topped with blankets and pillows.,63852,
109824,mscoco,A bunch of donuts sitting on top of metal rack covered in glaze.,68915,
205647,mscoco,A semi truck pulling a chain of three trailers.,97155,
10290,mscoco,A bathroom with a blue shower curtain and blue walls.,34839,
542147,mscoco,"A view of a grassy field, with cows in the back.",8897,
507318,mscoco,"Grapes, banana, and kiwi are displayed on a plate.",35081,
429706,mscoco,Several people walking through an airport near luggage.,72594,
230903,mscoco,A yellow and red train traveling down tracks.,7802,
51533,mscoco,Many pots and pans are hooked on a kitchen wall.,87793,
469919,mscoco,Several different colors of oriental kites and other decorations being viewed by a crowd.,5597,
285114,mscoco,very many planes being offloaded at the airport,23882,
296996,mscoco,An airport runway filled with airplanes under a blue sky.,75450,
555267,mscoco,a train that is on a large rail way,94955,
111629,mscoco,A man preparing food on top of a table.,91719,
499672,mscoco,a white horse sniffing the hand of a person in front of them,31352,
102858,mscoco,A wooden bench sitting near a group of buildings.,76319,
80260,mscoco,Three people on a motorcycle in the middle of a city.,65339,
246064,mscoco,A man with three cows on road next to trees.,52435,
551243,mscoco,A man at a wedding with a drink in his hand.,40216,
82312,mscoco,A brown dog standing next to bicycles in front of a store.,85859,
273067,mscoco,A red city bus with a red bow attached.,71683,
173819,mscoco,A pink bathroom with hello kitty towels and curtains,46388,
363793,mscoco,A large white sheep cake sitting on top of a foil plate.,51097,
470348,mscoco,this is a white sink and a white toilet,28961,
161128,mscoco,A curse word written on a traffic sign.,91816,
375180,mscoco,"A kitchen area with a sink, refrigerator and stove.",8541,
257046,mscoco,A boy in a pitchers pose then pitching a baseball.,50623,
361551,mscoco,Some are standing outside a building with suitcases.,57618,
416467,mscoco,A kitchen filled with a metal stove top oven.,19689,
17966,mscoco,The zebra is confined within the wire fence.,13960,
229997,mscoco,A bear sitting in the grass surrounded by five vultures.,81044,
384827,mscoco,A parking sign with an angry birds face.,8648,
290416,mscoco,A skier flies and crosses his skis during a jump,65661,
528142,mscoco,A train station with a few people standing beside the train.,429,
283162,mscoco,a sandwich laying on paper and on a table,35330,
40839,mscoco,A woman holding a white and purple umbrella.,57775,
172439,mscoco,Many people are gathered to watch a motorcycle race.,73673,
519784,mscoco,An assortment of vehicles drive down a street filled with stores.,33,
395557,mscoco,A room filled with a pile of black umbrellas.,79008,
526972,mscoco,A pan filled with mini pizzas in an oven.,33627,
1342,mscoco,Open book with images of various airplane models and shapes,18943,
385322,mscoco,a long wooden dock having a bench and some people on it,23975,
