case_number,source,prompt,evaluation_seed,celebrity
3703,mscoco,Ripe bananas sitting next to a laptop computer and plastic wrap.,11229,
333730,mscoco,A tourist looks at sheep grazing in a yard,77007,
535156,mscoco,A large elephant scratching it's back on the side of a pole.,33006,
520301,mscoco,A brown dog hanging it's head out of a car window.,39257,
464526,mscoco,A woman in a black tank top holds a white remote.,69947,
25550,mscoco,People stand in a city street at a rally.,78731,
578852,mscoco,A street sign set on a steel pole.,4651,
440486,mscoco,A river filled with boats next to a tall building.,44183,
485447,mscoco,A man in a stadium standing next to stacks of chairs.,48857,
268496,mscoco,An old fashioned street sign in a town on the corner.,42925,
505169,mscoco,A toilet next to a chain shower stall in a bathroom.,85012,
468499,mscoco,A city train as it travels down the tracks.,31848,
314495,mscoco,A bull looking out of a wooden fence.,95168,
15567,mscoco,The cat is standing by the rocking chair in the living room.,71853,
515424,mscoco,A person doing a flip on a snowboard.,14449,
465324,mscoco,A herd of elephants grazing on a lush green field.,60018,
21889,mscoco,THIS IS A HUGE SHIP THAT HAS LOTS OF PEOPLE ABOARD,4966,
479912,mscoco,A white airplane parked on a runway under a blue sky.,56733,
7155,mscoco,Someone's suitcase left outside against the wall opened up,47440,
166401,mscoco,A person at the door with a desk at the center of the room and a potted plant,3378,
486964,mscoco,A zebra standing next to a baby zebra as it feeds.,84428,
195750,mscoco,A woman in her underwear riding on top of a paddle boat.,90419,
182403,mscoco,Many flowers are laying in the dirt in the sun.,8446,
51576,mscoco,A zebra standing in a field grazing as another looks alert.,30122,
280779,mscoco,A young man riding skis across a snow covered slope.,80925,
289417,mscoco,A boy standing on skis in the snow.,26266,
256769,mscoco,A man sitting at a game eating a hot dog.,56873,
88265,mscoco,A horse drawn carriage driving down a small road.,35072,
272566,mscoco,A man and young girl surrounded by various fruits.,80353,
575915,mscoco,A piece of pizza sitting on top of a plate.,52558,
84241,mscoco,A group of women in kitchen next to pot.,45636,
81061,mscoco,A couch sitting on top of a field of grass.,81411,
166392,mscoco,Mastering the art of skateboarding is profoundly beneficial.,77469,
442417,mscoco,a man that is in a store with a cell phone,65729,
60730,mscoco,A sign pointing to different streets in London.,836,
573622,mscoco,The long passenger train rides beside a chain link fence.,97844,
506586,mscoco,A black and white cat playing with strap of blue backpack.,4541,
293315,mscoco,Three women that are sitting on a bench.,71447,
184338,mscoco,A large colorful truck with a with a wooden building on it's back.,73102,
579462,mscoco,A woman that is standing near a open suitcase.,83270,
136572,mscoco,A couple of motorcycles parked next to each other.,60680,
528458,mscoco,A bunch of jockeys riding their horses around a track.,27168,
50786,mscoco,A white truck is near some trees in the background.,49037,
72238,mscoco,A man that has a happy new  year hat on.,94830,
230936,mscoco,A small boat in the water and a person.,52598,
178189,mscoco,A air plane that is parked at air port.,93054,
468063,mscoco,Two people riding on horses at the beach,34505,
162818,mscoco,A  person approaching a public transportation bus through the snow.,13666,
442084,mscoco,A person surfing a wave on a yellow surf board in the ocean.,27224,
559047,mscoco,A cat that is sitting down on a wooden seat.,264,
246876,mscoco,a person next to a girafe statue on a city street,64001,
183004,mscoco,Two giraffe standing next to each other in a field next to a tree.,33542,
300090,mscoco,Several beer signs above various businesses on a narrow street.,99264,
18874,mscoco,A group of giraffes inside of an enclosure.,64928,
248793,mscoco,"Birds fly overhead in a gloomy sky above buildings, a brick archway and an ornate clock.",37200,
399249,mscoco,"A car, traffic lights and road signage on a city road",18096,
355342,mscoco,Three Asian performers on a stage with parasols.,46237,
380011,mscoco,A photograph of an outside with numerous things in the scene.,51182,
235672,mscoco,a group of people sitting down with umbrellas,79485,
452312,mscoco,A table topped with sandwiches and a salad.,97474,
426011,mscoco,A group of men who are standing behind a banner that has various flags on it.,5674,
163759,mscoco,Two zebra standing next to each other in a grass covered field.,36476,
49269,mscoco,A horse in a pasture of tall grass observing an energetic dog.,25477,
236117,mscoco,A black and white cat laying on a couch holding a stuffed animal.,55881,
200739,mscoco,A photo with many buildings off of a street with trucks parked in front.,48713,
433705,mscoco,"A pile of tomatoes, carrots, squash, lettuce and spinach.",39804,
353317,mscoco,A clean kitchen is shown with and without a center island.,13047,
336658,mscoco,A photograph of an outside with numerous things in the scene.,82456,
470521,mscoco,A fuzzy cat is sitting in a black purse.,36747,
137413,mscoco,a cat laying in a box next to an open suitcase,37301,
34071,mscoco,The photo of the double parking meter has a blurry city in the background.,59518,
107360,mscoco,The man is wearing coveralls and holding a snow board.,8395,
79544,mscoco,A women who is holding a small child in a room with lots of luggage.,48329,
93887,mscoco,A fluffy sheep stands in a large field and looks at a fence.,8565,
570171,mscoco,A herd of zebra standing next to each other on a lush green field.,23473,
93670,mscoco,A man wearing a brown suit and brown tie.,54450,
334305,mscoco,A hot dog and bun with mustard is served on a plate.,45527,
146767,mscoco,A cat laying next to a stainless steel bowl.,52841,
450355,mscoco,a man sitting at a table with a plate full of food,68282,
314294,mscoco,An elephant standing under the shade of a tree.,48347,
208648,mscoco,A white and yellow train traveling through a rural country side.,78529,
282113,mscoco,A fuzzy white goat is grazing in the grass,91513,
333190,mscoco,A group of people riding swings in the snow.,87196,
193622,mscoco,A man sits with a traditionally decorated cow,17487,
91857,mscoco,A giraffe sticking its head in a feeding basket with trees in background.,55784,
320843,mscoco,a man holding a surf board at the beach,8269,
392564,mscoco,A bed sitting next to an open laptop computer.,12527,
195367,mscoco,A cow with a blackened face and short horns looking down.,10045,
147980,mscoco,A group of children playing baseball out side.,28238,
239351,mscoco,A man and a woman sanding on a dirt road while holding an umbrella.,38002,
17923,mscoco,A dog curled up on a mans shoes.,4342,
242007,mscoco,A cat laying on top of a bag in front of a camera.,39956,
139097,mscoco,A sink under a large mirror in a bathroom.,80339,
37783,mscoco,A young boy riding a skateboard down the side of a ramp.,32904,
67307,mscoco,A cat laying in an open suitcase that is on a bed.,62189,
5540,mscoco,"A cutting board topped with bread, meat and vegetables.",58713,
467142,mscoco,seven airplanes all decorated the same flying in unison,6194,
93297,mscoco,A black cat with white paw laying in a hanging cat bed.,20992,
79841,mscoco,"Two bikers, one in front of a building, the other in the city.",18417,
427561,mscoco,A man on a motorcycle with a group of people standing around it.,88158,
545292,mscoco,An elephant at a zoo standing under an awning,14514,
375450,mscoco,The people are all watching and listening to the bikers on the corner of the road,82978,
60364,mscoco,A small bathroom with a shower curtain and toilet,17013,
337777,mscoco,there are four aluminum canoes sitting in the water,24053,
320612,mscoco,A  young man skateboarding on indoor wooden ramps.,82948,
410097,mscoco,All of these sheep have coats that are ready for shearing.,9648,
34115,mscoco,A stuffed bear that is in a train seat.,63243,
372191,mscoco,A group of young people sitting around a piece of luggage.,7320,
152785,mscoco,Silhouette of a herd of elephants walking across the field,75744,
169808,mscoco,The plate is empty on the table.,57669,
161978,mscoco,Different people are doing skateboard tricks and riding.,51153,
74209,mscoco,A counter in a kitchen line with black metal stools.,91070,
155671,mscoco,A traffic light hanging over a street next to cross walks.,14226,
491556,mscoco,A man and a woman sit in an industrial workshop with a dog.,57618,
170000,mscoco,A person in a hat is riding a horse.,34078,
304240,mscoco,A red traffic light at a street side.,33071,
506224,mscoco,two giraffes standing together beside a fence and wall,19918,
427193,mscoco,A large range of mountains stretch across the sky.,30360,
56267,mscoco,A group of sheep walk along a dirt path.,99032,
444263,mscoco,A snow boarder boarding down a snow covered mountain.,16681,
216051,mscoco,A young woman sitting on a wooden bench with a dog.,56752,
89188,mscoco,two dogs are at a door trying to get outside,12157,
152258,mscoco,a person riding a skate board in front of a brick structure,36176,
253474,mscoco,A bunch of skiers on snow are standing around.,94511,
412793,mscoco,The red bus is parked at the traffic signal near other cars.,41666,
481670,mscoco,Two skiers are traveling down a snowy mountain.,94116,
225686,mscoco,A man with a bicycle with tanks for holding a liquid mounted on it.,61688,
314108,mscoco,Old photograph showing group of men with horse drawn cart outside of business.,19822,
424792,mscoco,A glass vase that has a cat laying near it.,32403,
83161,mscoco,A white plate topped with salad and onions.,29590,
16180,mscoco,A dog laying on the dashboard of a vehicle.,34193,
263881,mscoco,A giraffe that has its legs spread out.,35398,
89062,mscoco,A table with a glass of white wine on top of it.,87610,
94419,mscoco,A large blue bench sitting next to bottles.,82790,
194471,mscoco,A man on a skateboard is coming up a ramp.,42081,
126659,mscoco,A couple of airplanes that are sitting on a runway.,53117,
355057,mscoco,Photo of airplane wing as the plane flies in the blue sky.,71662,
498381,mscoco,A parrot flying through a tree filled forest.,85068,
257660,mscoco,A toilet with a light blue cover next to a shower.,44992,
1739,mscoco,A truck that is sitting out in the woods.,13139,
23272,mscoco,A Calico cat laying on the hood of a Mercedes.,62748,
235274,mscoco,A brown and white cat resting in someones shoe,65610,
132316,mscoco,Creamed filled donuts on top of cupcake holders.,54665,
249273,mscoco,A red fire hydrant sitting on a sidewalk next to a street.,68705,
138382,mscoco,A table topped with a tray of food and a cup of sauce.,39574,
524047,mscoco,A man engages in a game with a flying disc.,51211,
203239,mscoco,A skateboarder doing a trick in the air.,82150,
523195,mscoco,a very big bus moving on the street with no people,27545,
6871,mscoco,An adult polar bear is swimming in the water.,55434,
570179,mscoco,some monitors and different electronic boards and controllers,43364,
569070,mscoco,some zebras standing around a tree in a cage,76234,
543551,mscoco,A double-decker bus near a waterway and a bridge.,56284,
303731,mscoco,A couple of women in the street holding umbrellas.,35526,
370208,mscoco,A bike parked in front of a parking meter.,84021,
566699,mscoco,Giraffe standing in open area near trees with mouth open.,35353,
