case_number,source,prompt,evaluation_seed,celebrity
250794,mscoco,Bikes are shown lining the roads and the rails.,44053,
140542,mscoco,A cowgirl rounding up a steer in a competition.,48154,
157416,mscoco,A girls bicycle leaning against a street sign,90212,
458221,mscoco,The electronic light has many tiny green dots.,12511,
396224,mscoco,A table filled with plates of food and bread.,65215,
553442,mscoco,A woman embracing a child carrying a bag of luggage.,43817,
352734,mscoco,a small boy holding a fork with some dessert being shoved in his mouth,98570,
407524,mscoco,"A plate holds a good size portion of a cooked, mixed dish that includes broccoli and pasta.",48149,
276127,mscoco,A table set for a traditional Thanksgiving dinner.,9020,
186991,mscoco,There are two zebras one zebra is eating grass.,78281,
223777,mscoco,A train car pulling away from a train station next to a forest.,13158,
507536,mscoco,A plate filled with broccoli chicken and fried rice.,7137,
500559,mscoco,Two wooden benches with a tree in background.,98767,
520108,mscoco,A big screen TV in a fancy looking Hotel room,62660,
116455,mscoco,a motorcycle that has some sticks on his back,96900,
84163,mscoco,Large brown and white horse standing on dirt path,95030,
197130,mscoco,A man walking behind a city bus next to a building.,27785,
328802,mscoco,A zebra is in a shady tree lined enclosure.,7748,
218891,mscoco,A crowd of people in a waiting area,26083,
140713,mscoco,A giant elephant standing next to a small elephant.,24373,
470256,mscoco,"A kitchen area with sink, dishwasher and refrigerator.",54785,
483446,mscoco,A woman carrying a platter filled with hot dogs.,63714,
367689,mscoco,A white vase filled with small oranges sitting next to a sidewalk.,88193,
105918,mscoco,A flock of geese being chased by a dog.,48629,
374551,mscoco,There is a tiny bird on the branch.,87152,
33815,mscoco,A motor bike on a road with people seated on the roadside,87289,
367610,mscoco,A man herding a large flock of sheep down a street.,19555,
343972,mscoco,A family of elephants stand beside each other in an enclosure.,65390,
189966,mscoco,A kitten standing on the edge of a small table in front of a mirror with an elaborately carved wooden frame.,19549,
515777,mscoco,Woman laying on a sofa with two dogs.,33678,
276387,mscoco,A snow covered soiled toilet sitting in front of a house.,2840,
18975,mscoco,An airport with large jetliners and a bus traveling on a tarmac.,47268,
441500,mscoco,The child is putting the tooth brush in his mouth.,56656,
238498,mscoco,A hand holding a hot dog and a table of food.,6118,
331024,mscoco,a blurry photo of a yellow fire hydrant,64295,
538364,mscoco,A policeman on a motorcycle at night watching pedestrians cross a street,53184,
42008,mscoco,a jeep driving up to another car.,83595,
364145,mscoco,A plane on a runway in an airport,56733,
285646,mscoco,Apples on a tree that need longer to ripen.,73595,
263687,mscoco,a person in an office setting sitting in a chair,65704,
360678,mscoco,A table topped with dessert next to a window.,22877,
355575,mscoco,the hands of a man crawling out of a toilet,97404,
371890,mscoco,a black and white cat a chair and some bicycles,33172,
210890,mscoco,ALL YOU SEE IS A LOT OF LEGS AND ALOT OF SNOW BOARDS,57972,
157261,mscoco,The train is pulling passenger cars down the track.,1587,
291696,mscoco,A man leaping over three people while catching a white frisbee.,96232,
34866,mscoco,A picture of a person on the side of the road.,7974,
50304,mscoco,A herd of sheep standing on top of dry grass in a pen.,52161,
412894,mscoco,Dozens of people walking around a metro area,38621,
470952,mscoco,"A man is in his skiing gear, while posing for the camera.",14171,
497096,mscoco,A small red airplane on the runway at the airport.,69578,
376336,mscoco,A cat is laying on a hardwood floor.,87817,
266371,mscoco,A woman standing at next to tables loaded with fruits and vegetables.,51724,
325031,mscoco,a balloon elephant sits in the middle of a park area,66141,
177913,mscoco,Two dogs sleep together on a bed.,64877,
544583,mscoco,there is a male surfer riding a small wave,32119,
354027,mscoco,an orange and white double decker bus and a woman and child crossing the street,79514,
81552,mscoco,A cat sitting and curled up on a red couch,48390,
257060,mscoco,A pizza being cut on top of a pizza pan.,3663,
347930,mscoco,A blue dog sitting on  a striped couch,74818,
319053,mscoco,A traffic light over a street with cars.,24937,
224802,mscoco,Three British Airways jets lined up at a terminal.,22386,
21496,mscoco,a white red and blue jet some lights water and a hill,93610,
281601,mscoco,A man in a hat eating food with chopsticks.,38509,
34183,mscoco,A teddy bear has some pizza boxes on it.,77970,
221234,mscoco,A large elephant walking through a lush green field.,95701,
306936,mscoco,A close up of a plane with several people around it on the ground.,33602,
196852,mscoco,Two red benches sitting in front of windows.,81180,
200807,mscoco,"Legs with striped black socks, black shoes and a red and white Pokka dot umbrella on the floor.",65324,
329614,mscoco,a double deckered bus on a city street,92147,
187989,mscoco,A group of jets are flying together in a tight formation,60503,
8131,mscoco,There is a dog that is walking on the beach at sun set,7486,
195914,mscoco,A group of people walking down a small road under a large white tree.,18350,
568554,mscoco,A green bus driving down a street next to a traffic light.,41437,
460813,mscoco,There is a parking meter with a graffiti stenciled in the background.,90067,
101420,mscoco,A cat sitting on the back of a sofa looking out a window.,74618,
133923,mscoco,A group of vehicles driving down a city street.,41805,
491965,mscoco,A white bus driving past a hillside covered with trees.,68684,
349559,mscoco,A man is sitting down on a skateboard,63577,
380525,mscoco,A cat that is looking at a pastry.,65272,
329138,mscoco,Three horses eat grass on a pasture and drink from a water trough.,42522,
724,mscoco,A stop sign is mounted upside-down on it's post.,56313,
514249,mscoco,A white fire hydrant sitting next to news paper dispensers at night.,48745,
468613,mscoco,"In a restaurant kitchen, a woman prepare pizzas.",28609,
203317,mscoco,A red and white bicycle next to a building and door.,1547,
512648,mscoco,A brown cow under a tree in a grassy area.,45249,
581253,mscoco,A zebra grazing on some grass near a stone.,34783,
10056,mscoco,A city bus on a city street transporting people.,60735,
195098,mscoco,A business man in a suit at a restaurant.,20965,
39081,mscoco,A person walking their dog on the beach,47907,
258588,mscoco,A boy holding a tennis racquet on a tennis court.,79281,
530706,mscoco,A man taking a photograph of himself in a security mirror.,85113,
371330,mscoco,A woman standing on the outside of an airplane.,901,
247285,mscoco,A couple protecting their young baby with a sun umbrella and cloth,71637,
202228,mscoco,The reflection of a man taking  a picture in a mirror,81104,
137888,mscoco,A man with glasses sits on a gray chair in front of a black laptop.,37779,
453162,mscoco,a woman holding an umbrella and walking next to a graffitti wall,5725,
310611,mscoco,A giraffe standing inside of a cage near a building.,98130,
397101,mscoco,A young woman gets ready to serve the ball.,72748,
229191,mscoco,A bowl of chili and a half-eaten sandwich on a plate.,9898,
131725,mscoco,A vegetarian dish of food on a napkin,11646,
64889,mscoco,The woman is playing Frisbee outside in the field.,38077,
62566,mscoco,Groups of people moving down road on skis,46357,
482597,mscoco,A man in an ATV is moving the cows along.,7552,
351840,mscoco,A dog is sitting in the passenger seat of a car.,463,
179374,mscoco,An individual is in the open view in the picture.,48728,
144064,mscoco,A plan sitting on top of a sandy beach.,22643,
520832,mscoco,AA man walks down a city street next to a shop window.,16104,
326312,mscoco,There is a red fire hydrant in the middle of a sidewalk,77695,
240940,mscoco,A cat sitting on the floor watching television.,73250,
184703,mscoco,A man walking down a street holding an umbrella.,81440,
281722,mscoco,A blue and white boat floating on top of water.,16500,
172617,mscoco,A woman sitting on the ground next to luggage.,9612,
147736,mscoco,"A plate with salad, oranges and a sandwich with silverware arranged next to it.",86618,
177102,mscoco,A polka dot plate topped with a slice of pizza.,25048,
337446,mscoco,Two ponies are running through a grassy field.,14256,
412676,mscoco,cars parked near a all black corner store,49725,
93894,mscoco,Some people sitting at a table eating in a restaurant.,81237,
247880,mscoco,Group of surfing equipment sitting next to a beach.,55481,
227893,mscoco,A green bus next to a shop on a small road.,82245,
174633,mscoco,An adult on skis holding the hand of a child on skis.,67378,
575194,mscoco,A baseball player hugging another player as lovers do.,77148,
252294,mscoco,A woman sitting on top of a bed with curtains hanging over it.,15395,
515025,mscoco,A woman in black jacket watching a cat eating from pizza box.,9129,
547137,mscoco,A baby girl brushing her teeth in a bathroom sink.,47238,
308194,mscoco,Two people walking through  park holding umbrellas.,96638,
303863,mscoco,A train is traveling down the rail road tracks.,12690,
357930,mscoco,A man cleaning up a mess on a street with a red fire hydrant.,92496,
15709,mscoco,a jetblue plane sits on the tarmac at an airport,70654,
28246,mscoco,Blue tram in a city with people boarding,73319,
15267,mscoco,A cat laying on top of a table in front of a mirror.,18154,
328284,mscoco,A person is snow skiing next to a tree.,81439,
326913,mscoco,A couple of animals that are walking around the street.,85211,
568148,mscoco,a woman holds a frisbee in a public park,16516,
240173,mscoco,A red traffic with a mirror hanging off the side of it.,33637,
68674,mscoco,Baby sits inside an empty suitcase on top of a bed.,23096,
185903,mscoco,A train traveling down the train tracks next to a train station.,20888,
431026,mscoco,a street sign on a city street near some tall bushes,84519,
350789,mscoco,some zebra chillin in the wild with a bird flying over,6705,
80013,mscoco,A group of fire fighters working on a fire hydrant.,80357,
325919,mscoco,A train engine carrying carts down a track.,17473,
191117,mscoco,The toy motorcycle sitting up like it is parked.,93857,
507921,mscoco,Street signage on post near roadway in city environment.,25467,
276731,mscoco,A street sign hanging from the side of a metal pole.,95600,
405811,mscoco,A cow with its baby nursing in a field.,58381,
309571,mscoco,A blue street sign attached to a pole.,51403,
382696,mscoco,A kitchen under construction with a trashcan and stove.,36759,
581040,mscoco,A young woman sits at her laptop near parked cars.,53010,
176009,mscoco,a surfer using man made wave with ease,51078,
199017,mscoco,Person riding an elephant as it crosses through a river.,15940,
231527,mscoco,The oranges are picked to make fresh jams.,39825,
74166,mscoco,a man on a skating board jumping very high,80537,
559462,mscoco,A man and a woman dressed in wedding dresses.,19406,
197262,mscoco,A pizza that has been cut into slices.,60757,
446917,mscoco,A person riding a racing bicycle with a banana and sunscreen in their back pocket.,2228,
428985,mscoco,A little girl is standing in a ladybug raincoat with a ladybug umbrella.,34000,
