case_number,source,prompt,evaluation_seed,coco_id
7325,coco-30k,A red fire hydrant in front of a skyscraper,98868,266082
7326,coco-30k,A red double decker tourist bus goes around town,11192,137826
7327,coco-30k,A green traffic light on a post with street signs,60461,243328
7328,coco-30k,Yellow double decker bus being boarded on a city street. ,46680,524775
7329,coco-30k,Paved road with vehicles in one lane and a flock of sheep and goats in the other.,41193,276076
7330,coco-30k,A giraffe trying to lick a little girl.,30621,118465
7331,coco-30k,A blue double decker bus that says Garage on it.,46562,287396
7332,coco-30k,a person feeding seagulls on a beach near a lighthouse,33371,19783
7333,coco-30k,Two tennis players are sitting on the bench.,38619,43344
7334,coco-30k,A park bench is empty on the grass by a rock wall at the river side.,49318,486968
7335,coco-30k,A bus stop is decorated with blue brochures.,43329,23380
7336,coco-30k,There are very few people inside of the large train station.,45585,35436
7337,coco-30k,A train drives along railroad tracks while a person walks between the tracks.,49380,518586
7338,coco-30k,A hawk is standing over the remains of another bird.,32262,15681
7339,coco-30k,Many difference birds in cages on display in an outdoor market area.,62891,432330
7340,coco-30k,There are three giraffes and a goat inside the wire fence.,23512,431557
7341,coco-30k,Black and white photo of people looking at animals grazing.,15934,347179
7342,coco-30k,a public transit train on a train track with trees in the background,34089,178911
7343,coco-30k,A trail leads to a wood park bench in a tree filled park.,68385,252986
7344,coco-30k,A tour bus with a cats face painted on the front of it,82520,203294
7345,coco-30k,A train going back to its coarse filled with people.,81937,565778
7346,coco-30k,A woman standing on a beach near the water,26899,227073
7347,coco-30k,Two ducks swimming in a grassy pond together,76564,144655
7348,coco-30k,Giraffe in its natural habitat snacking on a tree,85908,499989
7349,coco-30k,A tour bus parked in front of a building with a large advertisement painted to it's side.,94830,154670
7350,coco-30k,Sheep in a forest after the snow has melted,33597,45496
7351,coco-30k,Red bus passing by a famous clock tower. ,94458,403657
7352,coco-30k,Street sign at the corner of SW 6th and Spencer,90176,538533
7353,coco-30k,A bird that has landed on top of another bird,88522,274052
7354,coco-30k,A street sign showing how to drive around a divide,29257,559576
7355,coco-30k,A train pulling out of a train station next to train tracks.,15444,209221
7356,coco-30k,A large blue passenger train pulling into a train station.,43385,236837
7357,coco-30k,A horned ram and a sheep grazing in a fenced field.,682,383039
7358,coco-30k,A white meta bench next to a patch of grass.,43591,322829
7359,coco-30k,A green mailbox with graffiti on the side,54793,71965
7360,coco-30k,A stop sign showing you should walk across the road,38284,478250
7361,coco-30k,A white gazebo surrounded by landscaping and trees.,84677,157067
7362,coco-30k,A giraffe walking in a field with gazelle's looking on. ,79042,515050
7363,coco-30k,A giraffe sitting on a rocky dirt and grass covered ground.,24009,37382
7364,coco-30k,Man walking by red sign on sidewalk by window of building while another looks on.,67141,494393
7365,coco-30k,A red traffic light with a red stop sign posted underneath it.,79386,460652
7366,coco-30k,A man walking while holding an umbrella on a wet sidewalk.,56975,65208
7367,coco-30k,A train traveling down train tracks surrounded by forest.,10701,160941
7368,coco-30k,Two men smiling and wearing yellow jackets behind construction markers.,27399,215723
7369,coco-30k,A couple walking down a path by the waters edge.,45406,394904
7370,coco-30k,A street sign with two streets and two block numbers.,51497,179430
7371,coco-30k,Four green traffic lights on an empty road.,67447,145700
7372,coco-30k,"Four young giraffes in a zoo, with one of them being fed leaves by a person",28268,180011
7373,coco-30k,A sign littered with stickers on a pole with a crosswalk button beside a large red building.,44618,245232
7374,coco-30k,A bird standing in the sand and another bird landing on a blanket in the sand.,52408,275501
7375,coco-30k,A stop sign mounted on a pole with a street sign with a forest in the background.,88472,219897
7376,coco-30k,Short rain as view from above either from over view mountain or air craft.,36394,563195
7377,coco-30k,Birds flying over a sandy beach and landing on a platform.,27579,170849
7378,coco-30k,"Street signs, corner of Lynn and Bigelow.taken 11.01.2009 23:58.",87446,173183
7379,coco-30k,A cross walk with pedestrians and a delivery truck.,8284,573930
7380,coco-30k,Signs posted in front of a municipal complex.,13701,516542
7381,coco-30k,A bird in a pot eating a fruit.,11789,208589
7382,coco-30k,Two planes flying in a clear blue sky.,23030,104345
7383,coco-30k,A lake is flooded over its banks several inches and people are sitting on benches.,49725,474862
7384,coco-30k,Two giraffes standing outdoors near a brick building.,67784,124390
7385,coco-30k,A small bird is perched on a leafless twig.,67279,373197
7386,coco-30k,A black duck floating in a wavy pond.,94860,121041
7387,coco-30k,A train sitting on a track in a field near a bridge.,22046,151135
7388,coco-30k,"S&B train number 3815 coming down the track, country area.",79074,238071
7389,coco-30k,People are waiting for the train to arrive,47898,500703
7390,coco-30k,A red and white street sign mounted on a red pole with a pedestrian traffic light.,54001,84982
7391,coco-30k,A red medical ambulance bus parked and waiting for people to board.,36554,49885
7392,coco-30k,An orange fire hydrant with a black hat on top.,60337,84200
7393,coco-30k,Three gray sheep in a field next to their owner.,39621,564301
7394,coco-30k,A bus is going through an intersection in a city.,95815,7355
7395,coco-30k,A street sign slightly knocked over next to a rural road.,97044,176149
7396,coco-30k,"Dull red train, 54,  between grass and trees.",52836,391560
7397,coco-30k,A red stop sign with a white street sign posted under it.,79856,200324
7398,coco-30k,World flags decorate a busy urban street corner. ,31625,540733
7399,coco-30k,Small cars move to pass around a London bus. ,27869,165572
7400,coco-30k,A flock of sheep walking down a road with a man and young girl. ,39262,534336
7401,coco-30k,A group of giraffe Standing up against a dirt wall in front of a crowd of children.,62053,65455
7402,coco-30k,This is a close up photo of a street sign of a cross street.,11954,312549
7403,coco-30k,A red extra long bus driving down a stone covered walkway.,34172,568290
7404,coco-30k,A giraffe standing next to a covered structure.,20783,241691
7405,coco-30k,A group of people waiting to cross a traffic filled street at a crosswalk.,69018,100978
7406,coco-30k,The train on some railroad tracks next to a platform.,7016,330316
7407,coco-30k,A downtown urban street scene with skyscrapers and historic buildings.,40373,533434
7408,coco-30k,A white demon hovering next to a red stop sign under a one way street sign.,58637,97892
7409,coco-30k,A green street sign on a pole in front of a tall building.,99348,268996
7410,coco-30k,Two giraffe standing on a dirt road next to a jungle,70743,567198
7411,coco-30k,A red sign posted to a pole in front of a tall building.,48124,210766
7412,coco-30k,A dumpster sitting in front of a building covered in graffiti.,43047,117079
7413,coco-30k,A family of ducks floating across a lake.,24750,120282
7414,coco-30k,A street sign with mount pleasant rd. and 630.,43271,33123
7415,coco-30k,A giraffe walking through the forest in the wild. ,75055,28110
7416,coco-30k,This is a giraffe standing in an enclosure.,56318,526704
7417,coco-30k,A train traveling past a group of tall residential buildings.,60797,478225
7418,coco-30k,A train coming out of a bridge next to a  river.,14152,181386
7419,coco-30k,A street sign standing on a corner in front of a building.,74918,134001
7420,coco-30k,A small kitten sitting on a chair next to a small dog.,2841,284851
7421,coco-30k,A blue and yellow train coming to a stop at a station.,61813,503939
7422,coco-30k,A woman is standing in front of an old train.,76208,491106
7423,coco-30k,A wooden bench is under the shade of a large tree.,20435,237459
7424,coco-30k,a ram is looking at the camera and standing on some grass,61219,197461
7425,coco-30k,two birds flying over some water and their reflection,47794,325688
7426,coco-30k,a woman is wearing a yellow jacket and a man in a white shirt,52130,460059
7427,coco-30k,an image of two giraffes in a crate,59998,183104
7428,coco-30k,Girl wearing Girl Scouts uniform holding an object in her hand near a fence.,58817,65227
7429,coco-30k,A bird standing alone in the water looking,68591,61836
7430,coco-30k,"Two giraffes in the trees, one standing up.",2995,333069
7431,coco-30k,A dog running around the field with sheep in the background. ,94310,138083
7432,coco-30k,a street image with parked vehicles along side the curb ,16488,430155
7433,coco-30k,"Sheared sheep on roadway taken from vehicle, with green hillside in background.",4167,337826
7434,coco-30k,A lot if birds are standing at the beach shore,37852,1103
7435,coco-30k,Train on track as it approaches a bridge.,3664,11260
7436,coco-30k,there are several stop signs along side the grass,61974,405621
7437,coco-30k,One giraffe laying by a rock while another giraffe looks on.,62052,261461
7438,coco-30k,THERE IS A PARK BENCH FACING A SNOW COVERED MOUNTAIN ,268,96991
7439,coco-30k,Barren mountains dotted with green beneath a cloudy sky.,37321,52851
7440,coco-30k,Two street signs on a post beneath power lines.,78016,301765
7441,coco-30k,A window that looks out onto an intersection with several shops.,42074,260182
7442,coco-30k,Small black bird standing on a wooden table or deck.,31993,452674
7443,coco-30k,AN IMAGE OF A FIRED HYDRANT ON THE STREET,62008,138550
7444,coco-30k,Man in green jacket walking towards bus stop sign.,16289,47191
7445,coco-30k,Street sign for Hollywood Boulevard with a building in background.,67271,351554
7446,coco-30k,A man on a tennis court who has just returned a hit,58466,415885
7447,coco-30k,A double decker bus at night on a London street.,34247,30796
7448,coco-30k,An old luncheonette sign on a corner by a street sign,2214,267184
7449,coco-30k,A plane flying over several houses and lots of trees. ,62398,137950
7450,coco-30k,Two sheep grazing in a green field with trees in the background.,38622,191533
7451,coco-30k,A giraffe cocks it's head towards a noise,68953,539422
7452,coco-30k,Street sign on the corner of Maciel Ln and Wonder Stump Rd.,92674,62805
7453,coco-30k,View of a city skyline and train yard at dusk.,18238,502229
7454,coco-30k,A train is going down a hill through a town,79137,29593
7455,coco-30k,An old woman sits on a bench and raises her hand,60548,10249
7456,coco-30k,A group of guys in  a dugout with their gear ,223,126226
7457,coco-30k,There is a white Vigrin Atlantic Plane on a runway,21017,174284
7458,coco-30k,A watch with a gold design surrounding it. ,99886,504813
7459,coco-30k,A vandalized abandoned building at a stop sign,29767,477741
7460,coco-30k,A car driving through a tunnel under buildings,56435,393266
7461,coco-30k,there is a treat sign says alameda street ,37542,577417
7462,coco-30k,Some people look at sheep on a farm. ,17831,263428
7463,coco-30k,A train in the middle of an area with trees,64314,426061
7464,coco-30k,Two adult pheasants walking slowly across a street,7279,122927
7465,coco-30k,A Spirit airplane takes off in to the air.,49482,60849
